r,vc_total,vc_total_sphere,vc_total_unchanged_field,disk_minus_sphere_percent
2.6585,0.893214740189214,0.885873104292453,0.87257771332391,0.82874577196077
2.6659375,0.893306229523488,0.885986264364766,0.872762916171254,0.826193977620004
2.673375,0.893388939548215,0.886091736468817,0.872940400796563,0.823526817717246
2.6808125,0.893465213801664,0.886189541884625,0.873110230761606,0.8210062941576
2.68825,0.893533500646883,0.886279589494493,0.873272469463052,0.818467584989402
2.6956875,0.893594156177381,0.886362599327043,0.873427180128807,0.815868906904349
2.703125,0.893647323794366,0.886437933287438,0.873574425814425,0.81329896163076
2.7105625,0.893693103338401,0.886505841685427,0.87371426939957,0.810740472878213
2.718,0.893731575694092,0.886566545126891,0.873846773584526,0.808177412805033
2.7254375,0.89376281043982,0.886620069833477,0.873972000886784,0.805614586153558
2.732875,0.89378683637993,0.886666410950193,0.874090013637669,0.803055731197366
2.7403125,0.893803725791724,0.886705645982632,0.874200873979029,0.800500125520931
2.74775,0.893813559054631,0.886737860908489,0.874304643859987,0.79794699855178
2.7551875,0.893816412204924,0.886763132886791,0.874401385033738,0.795396093562428
2.762625,0.893812358203722,0.886781534093185,0.874491159054412,0.792847374491945
2.7700625,0.893801447494108,0.886793108045954,0.87457402727399,0.790301524060788
2.7775,0.893783740647303,0.88679791251458,0.874650050839281,0.787758747978429
2.7849375,0.893759311746315,0.886796022259564,0.874719290688928,0.785218845367419
2.792375,0.893728232880033,0.886787509128602,0.874781807550518,0.782681722507683
2.7998125,0.89369057457468,0.886772442857498,0.874837661937712,0.780147350417093
