galaxy,model_id,fit_mode,region,n_rows,failed,chi2,loss,rms_kms,signed_kms,signed_standardized,halo_bound_hit,eta_bound_hit,nuisance_bound_hit,guard_active,optimizer_success,eta
NGC3726,C_nfw,inner,outer,3,False,1.948950158589164,0.6496500528630547,8.806953104841492,-8.479046845071556,-0.7507566979283405,True,False,False,False,True,
NGC3741,C_nfw,inner,outer,5,False,3.691968134392579,0.7383936268785158,2.365433132396374,1.9532943884829792,0.7247686130893986,False,False,False,False,True,
NGC3769,C_nfw,inner,outer,3,False,0.19811806076548916,0.06603935358849639,2.6854015043702555,0.8483135292878549,0.07909604064533636,False,False,False,False,True,
NGC3877,C_nfw,inner,outer,3,False,8.395207646796175,2.7984025489320583,9.762273815754325,9.721292335573736,1.6703782319319236,False,False,False,False,True,
NGC3893,C_nfw,inner,outer,2,False,2.093520872842132,1.046760436421066,13.367961009297133,12.70197611443784,0.9895206276391226,False,False,False,False,True,
NGC3917,C_nfw,inner,outer,4,False,0.29594456434041855,0.07398614108510464,1.2320535072417258,-0.19477072289869568,0.017696259494784025,True,False,False,False,True,
NGC3953,C_nfw,inner,outer,2,False,0.19054040396542388,0.09527020198271194,1.9304847038760562,-1.6965689181111543,-0.2545356488700752,False,False,False,False,True,
NGC3972,C_nfw,inner,outer,2,False,0.1437062727600361,0.07185313638001806,1.3640322784702443,0.42308150996781535,0.1038810375087101,False,False,False,False,True,
NGC3992,C_nfw,inner,outer,2,False,0.7934729881831866,0.3967364940915933,4.6940041699098884,-4.646123824219956,-0.6297605486445148,False,False,False,False,True,
NGC4010,C_nfw,inner,outer,3,False,18.68663477000117,6.228878256667056,10.414127651593114,9.125775536836272,2.091888436053385,True,False,False,False,True,
NGC4013,C_nfw,inner,outer,8,False,4.273273367668711,0.5341591709585889,5.054693014700098,0.024352077407229444,-0.07192442957341635,False,False,False,False,True,
NGC4088,C_nfw,inner,outer,3,False,1.2088004710079936,0.40293349033599785,4.880668724608641,-3.204043364530255,-0.37053224743974544,True,False,False,False,True,
NGC4100,C_nfw,inner,outer,5,False,16.603617347887926,3.3207234695775854,13.379512743216301,12.95143386278886,1.7447806802770927,False,False,False,False,True,
NGC4157,C_nfw,inner,outer,4,False,0.39317715590552244,0.09829428897638061,4.228437031139788,3.395477915766527,0.2579562217709367,False,False,False,False,True,
NGC4183,C_nfw,inner,outer,5,False,1.399788198869635,0.279957639773927,4.679634804651519,-4.0464181749017145,-0.5119783609913078,False,False,False,False,True,
NGC4217,C_nfw,inner,outer,4,False,23.688729370267502,5.922182342566876,20.627633056066564,20.435056721521114,2.414393242537042,False,False,False,False,True,
NGC4559,C_nfw,inner,outer,7,False,15.659797441672307,2.237113920238901,8.994437467671965,8.617407026618421,1.4359497994587929,False,False,False,False,True,
NGC5005,C_nfw,inner,outer,4,False,0.18256413193405752,0.04564103298351438,4.699977957264915,4.579560032744865,0.2080500183436217,True,False,False,False,True,
NGC5033,C_nfw,inner,outer,5,False,60.774650800077666,12.154930160015534,10.749404657325709,9.888096965521402,3.082350168501632,False,False,False,False,True,
NGC5055,C_nfw,inner,outer,6,False,9.007557242564529,1.5012595404274214,1.9303500988756186,-1.5252457691914003,-0.8910732438564567,False,False,False,False,True,
NGC5371,C_nfw,inner,outer,4,False,86.43177075309205,21.607942688273013,22.150321519906857,-20.75910999464074,-4.516841625919326,False,False,False,False,True,
NGC5585,C_nfw,inner,outer,5,False,308.9194751254404,61.78389502508808,14.181106129167032,13.046952357716815,7.054991074803022,True,False,False,False,True,
NGC5907,C_nfw,inner,outer,4,False,40.6984159789735,10.174603994743375,12.653253032269985,-12.443563278555878,-3.173585986609296,False,False,False,False,True,
NGC5985,C_nfw,inner,outer,7,False,48.680816739265346,6.954402391323621,10.858583539418653,-10.516820702622924,-2.486735629937121,False,False,False,False,True,
NGC6015,C_nfw,inner,outer,9,False,57.46249823241269,6.384722025823632,11.767004062392138,-11.229108265925728,-2.1696592147193576,False,False,False,False,True,
NGC6195,C_nfw,inner,outer,5,False,9.853766872154392,1.9707533744308783,6.741617483548368,3.1720166768844367,0.7432586443854279,True,False,False,False,True,
NGC6503,C_nfw,inner,outer,7,False,6.912638709935812,0.9875198157051159,3.2341797709051407,-2.6258458374207163,-0.8188006966743854,False,False,False,False,True,
NGC6674,C_nfw,inner,outer,3,False,8.622621293132692,2.8742070977108973,3.484962073551322,-1.5558700846237248,-0.9005159146959428,True,False,False,False,True,
NGC6946,C_nfw,inner,outer,12,False,6.172280205613962,0.5143566838011635,8.584114991508681,8.4357937433575,0.6823121595497393,False,False,False,False,True,
NGC7331,C_nfw,inner,outer,8,False,11.853741643571311,1.481717705446414,6.200379261275715,-5.841620541220614,-1.157727671838312,False,False,False,False,True,
NGC7793,C_nfw,inner,outer,10,False,100.45169565516306,10.045169565516307,17.8089643995689,10.108294196395763,1.6953204691841754,True,False,False,False,True,
NGC7814,C_nfw,inner,outer,4,False,4.719421253192455,1.1798553132981138,5.258816920776443,-5.012943227273929,-1.0393726351346766,False,False,True,False,True,
UGC00128,C_nfw,inner,outer,5,False,25.72096468638142,5.1441929372762845,5.879527408619134,-5.391946308624478,-1.9631770014888807,False,False,False,False,True,
UGC00191,C_nfw,inner,outer,2,False,90.76290209568548,45.38145104784274,5.246324270603564,5.240778347675075,6.603496719184894,False,False,False,False,True,
UGC00731,C_nfw,inner,outer,3,False,3.2451115822896703,1.0817038607632234,3.3810197574001677,3.268327878417414,1.0197641919176037,False,False,False,False,True,
UGC01281,C_nfw,inner,outer,5,False,4.072300157610396,0.8144600315220792,3.6098975753272096,-3.0333458075668545,-0.7583364518917136,True,False,True,False,True,
UGC02259,C_nfw,inner,outer,2,False,3.862467539860453,1.9312337699302264,3.9265599814624608,-3.694900011693335,-1.351655236392249,False,False,False,False,True,
UGC02487,C_nfw,inner,outer,4,False,19.875792386821374,4.968948096705343,16.55363934916315,-14.829407777955183,-2.11320602017532,False,False,False,False,True,
UGC02885,C_nfw,inner,outer,4,False,0.24991616327949032,0.06247904081987258,2.4995807812485795,-2.445465919515513,-0.2445465919515513,False,False,False,False,True,
UGC02916,C_nfw,inner,outer,9,False,2.7753963699152187,0.3083773744350243,5.840700148050786,-1.0150280437479404,-0.09215540175461406,True,False,True,False,True,
UGC02953,C_nfw,inner,outer,23,False,188.30438459636454,8.187147156363675,13.121932694636413,-9.514196214487928,-2.127511326527615,False,False,False,False,True,
UGC03205,C_nfw,inner,outer,10,False,459.57162478312176,45.95716247831218,20.75910638098272,-16.890486537974972,-6.146123951052528,False,False,False,False,True,
UGC03546,C_nfw,inner,outer,6,False,15.514078548639425,2.5856797581065707,3.917430194843835,2.707474703670196,1.1762109743400666,False,False,False,False,True,
UGC03580,C_nfw,inner,outer,10,False,252.74960642199787,25.274960642199787,9.085471599073617,-6.9839971632170945,-3.9044240709587514,False,False,False,False,True,
UGC04278,C_nfw,inner,outer,5,False,1.9265621455706015,0.3853124291141203,5.31644200856263,-5.217195659162234,-0.5787702857555448,True,False,True,False,True,
UGC04325,C_nfw,inner,outer,2,False,7.295994383304498,3.647997191652249,5.825417914222553,5.695222415295582,1.8672860378018303,False,False,False,False,True,
UGC04483,C_nfw,inner,outer,2,False,2.987119105142244,1.493559552571122,1.546467461737908,1.3572030536063693,0.9911492774286407,False,False,False,False,True,
UGC04499,C_nfw,inner,outer,2,False,7.243267141974181,3.6216335709870906,5.0749160999507,4.996178881908669,1.8741184811935478,False,False,False,False,True,
UGC05005,C_nfw,inner,outer,3,False,3.543200353829338,1.1810667846097793,10.867689656085048,8.80684949076624,0.880684949076624,True,False,False,False,True,
UGC05253,C_nfw,inner,outer,15,False,2101.478268904415,140.09855126029433,53.40371428403346,42.0964844001069,8.258863891136055,False,False,False,False,True,
UGC05716,C_nfw,inner,outer,3,False,27.373961846834067,9.124653948944689,2.740225642338793,2.6381893640621477,2.658431173882913,False,False,False,False,True,
UGC05721,C_nfw,inner,outer,5,False,6.344348863969824,1.2688697727939648,5.147836275351487,5.1271572538507,1.121916248107374,False,False,False,False,True,
UGC05750,C_nfw,inner,outer,3,False,4.106545175170024,1.3688483917233414,12.899200409570678,5.176741503961192,0.4810104586921273,True,False,False,False,True,
UGC05764,C_nfw,inner,outer,2,False,15.161352543872507,7.5806762719362535,7.466704496289186,7.462762736278922,2.753154663125423,False,False,False,False,True,
UGC05829,C_nfw,inner,outer,3,False,0.09011826290585201,0.030039420968617336,0.8769933401754489,0.3060462789102634,0.06048345433009159,False,False,False,False,True,
UGC05918,C_nfw,inner,outer,2,False,0.4203056685176465,0.21015283425882325,1.801607479403907,1.7997878003843653,0.4579612723624339,False,False,False,False,True,
UGC05986,C_nfw,inner,outer,3,False,27.406155969486818,9.135385323162273,16.231542588740204,15.536328360916992,3.009324834511178,True,False,True,False,True,
UGC06399,C_nfw,inner,outer,2,False,5.946757999531459,2.9733789997657296,8.449309426478306,8.354475038571756,1.7049949058309706,True,False,False,False,True,
UGC06446,C_nfw,inner,outer,4,False,0.2065685577534355,0.051642139438358874,2.3571447337630924,1.3659611196986674,0.13536911451102648,False,False,False,False,True,
UGC06614,C_nfw,inner,outer,3,False,9.265394999201886,3.088464999733962,28.12293913193705,21.905327103372315,1.3657763969848793,False,False,False,False,True,
UGC06667,C_nfw,inner,outer,2,False,14.581655104411878,7.290827552205939,8.801873386593208,8.633351439885445,2.6748921554953826,False,False,False,False,True,
UGC06786,C_nfw,inner,outer,9,False,19.79894377608679,2.199882641787421,2.703671062820332,-0.8462291382748882,-0.7521625743407718,False,False,False,False,True,
UGC06787,C_nfw,inner,outer,15,False,2407.317523813023,160.4878349208682,36.099463586102566,-33.49695410094966,-11.621111814997102,False,False,False,False,True,
UGC06818,C_nfw,inner,outer,2,False,1.827075900403583,0.9135379502017915,5.734750753717593,-5.552572932189914,-0.9254288220316524,True,False,False,False,True,
UGC06917,C_nfw,inner,outer,3,False,1.682547585059913,0.560849195019971,3.5891532686121694,3.451655076708112,0.7116268630833598,False,False,False,False,True,
UGC06930,C_nfw,inner,outer,2,False,0.007008721994702632,0.003504360997351316,0.43806256198739246,0.324912614553476,0.04390711007479405,False,False,False,False,True,
UGC06983,C_nfw,inner,outer,4,False,0.8631222112932507,0.21578055282331268,4.559857864724597,4.523051489443734,0.4563868678313693,False,False,False,False,True,
UGC07089,C_nfw,inner,outer,3,False,0.17211290387709577,0.057370967959031925,1.605517242663075,-1.463733429569724,-0.2211065134414553,True,False,False,False,True,
UGC07125,C_nfw,inner,outer,3,False,3.029945818542827,1.0099819395142757,3.253526504071123,3.205216250881913,0.9888717361812533,False,False,True,False,True,
UGC07151,C_nfw,inner,outer,3,False,4.686529475300786,1.5621764917669285,4.081480056525672,4.0491026349535275,1.2405366592636635,False,False,True,False,True,
UGC07323,C_nfw,inner,outer,2,False,0.6294919918597119,0.31474599592985597,2.171156214195989,-2.1704878846608437,-0.5608495825997013,True,False,False,False,True,
UGC07399,C_nfw,inner,outer,2,False,0.07512253037444831,0.037561265187224156,0.9614193681249384,-0.493657522105714,-0.09829008776024198,False,False,False,False,True,
UGC07524,C_nfw,inner,outer,7,False,24.180483085060217,3.454354726437174,5.792370322888069,5.430544561097041,1.6598363110120655,False,False,False,False,True,
UGC07577,C_nfw,inner,outer,2,False,2.322943470479141,1.1614717352395705,3.416359659088738,-3.2579810219452607,-1.0277542655978742,False,False,False,False,True,
UGC07603,C_nfw,inner,outer,3,False,14.707320710338736,4.9024402367795785,6.398880456892965,6.333910873775849,2.191664662206176,False,False,False,False,True,
UGC08286,C_nfw,inner,outer,4,False,0.5599852438714487,0.13999631096786216,0.7520561714742477,0.6633296641019797,0.33034486941429586,False,False,True,False,True,
UGC08490,C_nfw,inner,outer,6,False,0.4334150005507158,0.0722358334251193,0.991751143936707,0.8639745430350653,0.23413944255692828,False,False,False,False,True,
UGC08550,C_nfw,inner,outer,3,False,1.9354120187975363,0.6451373395991787,1.6209556712693598,0.9643216644151617,0.49704211236648715,False,False,True,False,True,
UGC08699,C_nfw,inner,outer,9,False,15.513838202247829,1.7237598002497587,7.677594060044302,-4.154081154877149,-0.6641620531954846,False,False,False,False,True,
UGC08837,C_nfw,inner,outer,2,False,16.374117207764463,8.187058603882232,8.814341068317507,-8.80094185750145,-2.8599427464604563,True,False,False,False,True,
UGC09037,C_nfw,inner,outer,5,False,12.192574702383773,2.4385149404767548,22.242491637212453,20.906799651757332,1.558310351469467,False,False,False,False,True,
UGC09133,C_nfw,inner,outer,14,False,2029.4847836443446,144.9631988317389,20.93907391820938,18.897187647129062,9.546064249244269,False,False,False,False,True,
UGC11455,C_nfw,inner,outer,8,False,198.89667436552008,24.86208429569001,32.136784878356615,31.19592316290676,4.866723246334487,True,False,True,False,True,
UGC11557,C_nfw,inner,outer,3,False,0.7317493192630528,0.24391643975435093,3.308989117626834,2.988540789873847,0.4460508641602757,True,False,False,False,True,
UGC11820,C_nfw,inner,outer,2,False,33.924155933403924,16.962077966701962,4.313291484814957,-4.171784049320436,-4.117377219325196,False,False,False,False,True,
UGC11914,C_nfw,inner,outer,13,False,379.668276188712,29.205252014516308,15.921720226589532,-9.115955970327892,-2.873360803615241,False,False,False,False,True,
UGC12506,C_nfw,inner,outer,7,False,1.769659952396621,0.2528085646280887,6.144427185697653,5.05222575153411,0.40197557836184444,False,False,False,False,True,
UGC12632,C_nfw,inner,outer,3,False,1.4217981808670004,0.4739327269556668,1.9299471352309323,1.7389364323978356,0.6163727702016099,False,False,False,False,True,
UGC12732,C_nfw,inner,outer,4,False,3.2555986124392153,0.8138996531098038,2.871943316611797,-1.985354936089216,-0.6252507700388186,False,False,False,False,True,
UGCA442,C_nfw,inner,outer,2,False,104.01003177206147,52.00501588603073,4.894158714481999,4.328683485715594,5.447753741812215,True,False,False,False,True,
UGCA444,C_nfw,inner,outer,8,False,0.3876252072836963,0.04845315091046204,1.4215500906609877,-0.9747626168463768,-0.15371305297320306,True,False,False,False,True,
CamB,A_core,full,all,9,False,31.520431058890296,3.5022701176544775,2.807152964254455,1.5935528833410462,1.0623685888940306,False,False,False,True,True,0.3
D512-2,A_core,full,all,4,False,0.1844213799677884,0.0461053449919471,0.6620967263701092,-0.24854530883544346,-0.04693550165904425,False,False,False,False,True,0.3
D564-8,A_core,full,all,6,False,0.18464602110228762,0.030774336850381268,0.3151340870106529,0.00158304103121439,0.001642628109907604,False,False,False,False,True,0.3
D631-7,A_core,full,all,16,False,10.394378961417555,0.6496486850885972,1.7684153445208421,0.7149351915306587,0.30249350029218325,False,False,False,False,True,0.3
DDO064,A_core,full,all,14,False,3.619885652796441,0.2585632609140315,2.4086018839472914,-0.20294103783837045,-0.06185357757123812,False,False,False,False,True,0.3
DDO154,A_core,full,all,12,False,23.873867741350825,1.989488978445902,0.8796248131981328,-0.5726381264722068,-0.6767851268261361,False,False,False,False,True,0.3
DDO161,A_core,full,all,31,False,9.38655879799676,0.30279221929021805,1.4456580247325788,-0.48026792006466446,-0.13814137276074084,False,False,False,False,True,0.3
DDO168,A_core,full,all,10,False,26.031118340608835,2.6031118340608836,2.6075343955334143,0.8079759687682527,0.3790626450611665,False,False,False,False,True,0.3
DDO170,A_core,full,all,8,False,40.610693109856065,5.076336638732008,2.6758919951881097,-0.44987610056107163,-0.21491663938802352,False,False,False,False,True,0.3
ESO079-G014,A_core,full,all,15,False,13.778292906588117,0.9185528604392078,5.796815072689547,-2.4870804185200455,-0.22940597729351744,False,False,False,False,True,0.3
