galaxy,model,configuration,holdout,n,n_train,n_test,n_parameters,chi2_data,chi2_data_per_row,prior_penalty,objective,length_catalogue_kpc,amplitude_catalogue_kms,physical_length_kpc,physical_amplitude_kms,ml_disk,ml_bulge,distance_ratio,distance_Mpc,inclination_deg,disk_pull,bulge_pull,distance_pull,inclination_pull,halo_bound_hit,nuisance_bound_hit,maximum_abs_pull,success,optimality,n_starts,near_best_starts,restart_objective_spread,holdout_admissible,holdout_chi2,holdout_chi2_per_row,distance_method,parameters_json,parameter_names_json,guard_optimizer_success,guard_optimizer_message,guard_selected_start,guard_epsilon,guard_depth_factor,guard_depth_ratio,guard_admissible,guard_active,guard_refitted,original_depth_ratio,original_objective,objective_change
UGC10310,core,all_0.10,False,7.0,7.0,0.0,5.0,1.3059516391355959,0.1865645198765137,0.09045876268792957,1.3964104018235255,1.695882746251101,72.14855903784196,1.8011915620437229,69.85422019267521,0.5062507533158132,0.7,1.0620967552299334,16.143870679494988,35.27906699925186,0.05395678129979944,0.0,0.20518927815108431,0.21317783320864328,False,False,0.21317783320864328,True,3.552518212258063e-05,8.0,8.0,1.5059287150620548e-11,True,,,1.0,"[0.5282033995145922, 4.27872731326496, 0.05395678129979944, 0.20518927815108431, 0.21317783320864328]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.770242107389995e-08,True,False,False,8.770242107389995e-08,1.3964104018235255,0.0
UGC10310,nfw,all_0.10,False,7.0,7.0,0.0,5.0,2.7733657993716037,0.3961951141959434,0.03626530826523681,2.8096311076368403,7.275547578550617,141.67738211814756,7.410432485785867,140.30559530799533,0.5198289365801705,0.7,1.018539485279831,15.481800176253431,34.3786988903905,0.16890446756855176,0.0,0.06126090788118087,0.06311648173175,False,False,0.16890446756855176,True,2.2903870140985616e-05,8.0,8.0,1.800870563783974e-11,True,,,1.0,"[1.984519078754317, 4.953552515876903, 0.16890446756855176, 0.06126090788118087, 0.06311648173175]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.1903250785601887e-07,True,False,False,2.1903250785601887e-07,2.8096311076368403,0.0
UGC11455,core,all_0.10,False,36.0,36.0,0.0,5.0,144.25199459090254,4.0069998497472925,0.2951810564385894,144.54717564734113,12.85779018335573,232.9570090964025,12.961883124795499,232.9570090964025,0.5662813915215732,0.7,1.0080957100680112,79.23632281134567,90.0,0.540622862464006,0.0,0.05392566197844785,-5.820766091292875e-19,False,True,0.540622862464006,True,0.01099242508578938,8.0,7.0,749.5475775463024,True,,,1.0,"[2.553949867601889, 5.450853926225709, 0.540622862464006, 0.05392566197844785, -5.820766091292875e-19]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,9.75388988639937e-07,True,False,False,9.75388988639937e-07,144.54717564734113,0.0
UGC11455,nfw,all_0.10,False,36.0,36.0,0.0,5.0,167.25936378237753,4.646093438399376,0.11959911038406298,167.3789628927616,1086.334757358218,1630.8875669708104,1122.5722102817097,1630.8875669708104,0.5314600850760762,0.7,1.033357537976245,81.22190248493285,89.99999999999024,0.2650064837626126,0.0,0.22219512584176804,-9.765624966775032e-12,False,True,0.2650064837626126,True,0.00014377081249132283,8.0,7.0,726.7157903032202,True,,,1.0,"[6.990564701023043, 7.396879665217792, 0.2650064837626126, 0.22219512584176804, -9.765624966775032e-12]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.959420228140724e-05,True,False,False,2.959420228140724e-05,167.3789628927616,0.0
UGC11557,core,all_0.10,False,12.0,12.0,0.0,5.0,3.1456363216427556,0.2621363601368963,1.6356220501055179,4.781258371748273,3.319615447118589,86.77916694061325,3.067756538481001,141.8369584284595,0.47296072074560125,0.7,0.9241300949915146,22.36394829879465,17.813021682105088,-0.24144930134743764,0.0,-0.3034796200339416,-1.218697831789491,False,False,1.218697831789491,True,7.645268534897556e-05,8.0,7.0,13.597623396015415,True,,,1.0,"[1.1998489470385316, 4.463366580653849, -0.24144930134743764, -0.3034796200339416, -1.218697831789491]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,3.6158058581367117e-07,True,False,False,3.6158058581367117e-07,4.781258371748273,0.0
UGC11557,nfw,all_0.10,False,12.0,12.0,0.0,5.0,11.040926670491055,0.9200772225409213,0.5276572014642463,11.568583871955301,4999.999999994817,2126.1575697474836,4733.698690148306,2662.4432683225136,0.4716788469089679,0.7,0.9467397380306427,22.911101660341554,23.533608266883405,-0.2532360419102051,0.0,-0.21304104787742917,-0.6466391733116593,True,False,0.6466391733116593,True,3.6563910434930486e-06,8.0,6.0,6.810297903099517,True,,,1.0,"[8.5171931914152, 7.662071671746947, -0.2532360419102051, -0.21304104787742917, -0.6466391733116593]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,7.887135812667873e-05,True,False,False,7.887135812667873e-05,11.568583871955301,0.0
UGC11820,core,all_0.10,False,10.0,10.0,0.0,5.0,12.79794763622012,1.2797947636220122,23.500299041240574,36.298246677460696,12.972722496165694,96.16840547420693,19.23217148050138,78.03830680939849,1.3451789471495583,0.7,1.4825085086176606,26.83340400597966,60.61986925178804,4.298100573928693,0.0,1.6083616953922024,1.5619869251788037,False,False,4.298100573928693,True,0.0001440067875554006,8.0,5.0,82.89343582378612,True,,,1.0,"[2.5628488834840906, 4.566100878304176, 4.298100573928693, 1.6083616953922024, 1.5619869251788037]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.0945660177094928e-07,True,False,False,1.0945660177094928e-07,36.298246677460696,0.0
UGC11820,nfw,all_0.10,False,10.0,10.0,0.0,5.0,9.023072333831704,0.9023072333831704,0.5437955845259045,9.566867918357609,24.58522344675152,189.60386724723432,22.421014693887503,202.4216232159665,0.5711259906389171,0.7,0.9119711578968799,16.506677957933526,41.47791556076893,0.5776192002805717,0.0,-0.29342947367706723,-0.35220844392310724,False,False,0.5776192002805717,True,7.089472125728823e-05,8.0,8.0,2.432063439528065e-10,True,,,1.0,"[3.202145589565798, 5.244936986486507, 0.5776192002805717, -0.29342947367706723, -0.35220844392310724]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.559029479304427e-07,True,False,False,4.559029479304427e-07,9.566867918357609,0.0
UGC11914,core,all_0.10,False,65.0,65.0,0.0,6.0,29.87939611237278,0.4596830171134274,0.7495282108158499,30.62892432318863,277.3609770435581,9999.999999497832,311.7803550592256,9442.7719214008,0.4833530075514981,0.8082578796143244,1.1240959646975217,18.997221803388115,33.054123155000816,-0.14705579102454747,0.6245190717758297,0.4112199614486507,0.4108246310001639,True,False,0.6245190717758297,True,5.101820282413337e-05,8.0,6.0,397.87288647990596,True,,,1.0,"[5.625319824025445, 9.210340371925966, -0.14705579102454747, 0.6245190717758297, 0.4112199614486507, 0.4108246310001639]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,0.0016026005399492518,True,False,False,0.0016026005399492518,30.62892432318863,0.0
UGC11914,nfw,all_0.10,False,65.0,65.0,0.0,6.0,48.148093626157504,0.7407399019408847,3.3701769868638847,51.518270613021386,4999.999999999995,7115.033158304557,5124.534934902339,7033.3318184052505,0.37446113344383053,0.9517589209800736,1.0249069869804688,17.32092807996992,31.40075741269294,-1.2556325681811904,1.3342891619897939,0.08253491764116123,0.08015148253858778,True,False,1.3342891619897939,True,8.452995840020328e-05,8.0,8.0,9.755751761986176e-11,True,,,1.0,"[8.517193191416236, 8.86996517085105, -1.2556325681811904, 1.3342891619897939, 0.08253491764116123, 0.08015148253858778]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""bulge_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,0.000550403020067352,True,False,False,0.000550403020067352,51.518270613021386,0.0
UGC12506,core,all_0.10,False,31.0,31.0,0.0,5.0,31.17353673558632,1.005597959212462,25.214570242482548,56.38810697806887,16.22011331112087,166.60230939422004,19.228763245013006,166.47216823533913,1.464053972258217,0.7,1.1854888357548858,119.26017687694151,86.70207950024812,4.665870829204115,0.0,1.8475422650437152,0.17551987506203084,False,False,4.665870829204115,True,6.223676155967202e-05,8.0,6.0,53.48570301201706,True,,,1.0,"[2.786252034551945, 5.115609591546751, 4.665870829204115, 1.8475422650437152, 0.17551987506203084]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,4.980919891296452e-07,True,False,False,4.980919891296452e-07,56.38810697806887,0.0
UGC12506,nfw,all_0.10,False,31.0,31.0,0.0,5.0,4.669665620599801,0.1506343748580581,0.08337482807987794,4.753040448679679,10.19748414803242,459.34517123992475,10.103695388655293,459.36523161974145,0.46946315092660806,0.7,0.990802755070208,99.67475716006292,85.96437675224614,-0.2736849501245754,0.0,-0.09160820197396784,-0.008905811938466414,False,False,0.2736849501245754,True,2.342567306296248e-06,8.0,8.0,6.253664253108582e-12,True,,,1.0,"[2.3221410377128957, 6.129801934503574, -0.2736849501245754, -0.09160820197396784, -0.008905811938466414]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.347874271140647e-06,True,False,False,2.347874271140647e-06,4.753040448679679,0.0
UGC12632,core,all_0.10,False,15.0,15.0,0.0,5.0,7.648288679535657,0.5098859119690438,2.9080094242143373,10.556298103749995,2.3029450963264964,69.85278553054434,3.3271925140731007,67.59442115237805,0.5617117484526154,0.7,1.4447554652433596,14.115260895427623,48.01956846362091,0.5054350309857653,0.0,1.48302419639168,0.6731894878736355,False,False,1.48302419639168,True,0.00023417768783799372,8.0,7.0,35.140205270244934,True,,,1.0,"[0.8341887804877155, 4.246389963655785, 0.5054350309857653, 1.48302419639168, 0.6731894878736355]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,8.211982049919563e-08,True,False,False,8.211982049919563e-08,10.556298103749995,0.0
UGC12632,nfw,all_0.10,False,15.0,15.0,0.0,5.0,4.340798866514126,0.2893865911009417,0.04194519493650587,4.382744061450632,8.680544911174925,145.1445019908938,8.207804592282573,145.57397029910464,0.5086706305825102,0.7,0.9455402484832757,9.237928227681603,45.82523752511485,0.07466658901456832,0.0,-0.18159446154211478,-0.05825415829505055,False,False,0.18159446154211478,True,5.273688061519185e-06,8.0,8.0,2.0391688337895175e-11,True,,,1.0,"[2.1610843044869457, 4.977729811633326, 0.07466658901456832, -0.18159446154211478, -0.05825415829505055]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,2.3579036126867417e-07,True,False,False,2.3579036126867417e-07,4.382744061450632,0.0
UGC12732,core,all_0.10,False,16.0,16.0,0.0,5.0,3.7516866022256146,0.2344804126391009,14.640637991572031,18.392324593797646,3.9169636885650303,67.08141365872203,6.6911552357957715,53.6046369114457,0.815570083668012,0.7,1.708250514379177,22.548906789805137,51.956047790233136,2.124912824903013,0.0,2.337226697451284,2.1593412983721896,False,False,2.337226697451284,True,0.0006352549683442105,8.0,8.0,9.683951418537617e-10,True,,,1.0,"[1.365316784425007, 4.205907010953612, 2.124912824903013, 2.337226697451284, 2.1593412983721896]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,5.164532350451022e-08,True,False,False,5.164532350451022e-08,18.392324593797646,0.0
UGC12732,nfw,all_0.10,False,16.0,16.0,0.0,5.0,2.572239550900638,0.16076497193128989,0.16247709835271576,2.734716649253354,13.887814379378579,182.68914847579845,15.129029966289602,176.82179857172815,0.5105087299944896,0.7,1.0893744366827116,14.379742564211792,40.556884412649325,0.0903316883718692,0.0,0.29493564105294856,0.25948073544155364,False,False,0.29493564105294856,True,4.611435441791175e-06,8.0,8.0,4.038103185166619e-12,True,,,1.0,"[2.631011792288538, 5.207786066304163, 0.0903316883718692, 0.29493564105294856, 0.25948073544155364]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.4788059295618716e-07,True,False,False,3.4788059295618716e-07,2.734716649253354,0.0
UGCA442,core,all_0.10,False,8.0,8.0,0.0,5.0,7.192344568525308,0.8990430710656635,0.06815203560869923,7.2604966041340075,1.99091426055573,62.88333703792412,1.9975747830344992,62.33941508871067,0.5240150484160618,0.7,1.0033454592248037,4.364552747627895,65.04455802424728,0.2037375469010339,0.0,0.06614885285407414,0.1492225748924682,False,False,0.2037375469010339,True,2.111040421074433e-05,8.0,8.0,7.685407865665184e-12,True,,,2.0,"[0.688593960646879, 4.141281216654333, 0.2037375469010339, 0.06614885285407414, 0.1492225748924682]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,6.98476390663705e-08,True,False,False,6.98476390663705e-08,7.2604966041340075,0.0
UGCA442,nfw,all_0.10,False,8.0,8.0,0.0,5.0,11.576055288995978,1.4470069111244972,0.33512246470169377,11.911177753697672,24.153499150203004,173.36014413762996,24.467441653183453,168.5016398675774,0.503574569835034,0.7,1.0129978062817375,4.4065404573255575,67.62458921869117,0.0309378608476322,0.0,0.2570020787525375,0.517798459813025,False,False,0.517798459813025,True,5.3319561114101894e-05,8.0,8.0,3.0594193844990514e-11,True,,,2.0,"[3.18442926195065, 5.155371188663095, 0.0309378608476322, 0.2570020787525375, 0.517798459813025]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,3.159125344675985e-07,True,False,False,3.159125344675985e-07,11.911177753697672,0.0
UGCA444,core,all_0.10,False,36.0,36.0,0.0,5.0,13.156479977410843,0.3654577771503012,0.020750432055490327,13.177230409466333,0.8338270400790438,34.83073752107911,0.830676292459538,34.85342835539231,0.513489888347462,0.7,0.9962213415156131,0.9762969146853009,77.82575593653512,0.1156189154637651,0.0,-0.07406170629398139,-0.04356101586622039,False,False,0.1156189154637651,True,0.00011325976027751757,8.0,8.0,2.468372173325406e-10,True,,,2.0,"[-0.1817292841271899, 3.550500259033975, 0.1156189154637651, -0.07406170629398139, -0.04356101586622039]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,2.1833194947250756e-08,True,False,False,2.1833194947250756e-08,13.177230409466333,0.0
UGCA444,nfw,all_0.10,False,36.0,36.0,0.0,5.0,2.0049582442419163,0.05569328456227545,0.00011424300476852707,2.005072487246685,4999.999999999995,2044.8897376415066,5001.298277471442,2044.800019883429,0.49897393837175624,0.7,1.0002596554942893,0.9802544623844035,78.0118327781927,-0.008921415120549257,0.0,0.005089247688068193,0.0029581945481754095,True,False,0.008921415120549257,True,4.827115946969313e-07,8.0,8.0,3.233546763681261e-11,True,,,2.0,"[8.517193191416236, 7.62309914899956, -0.008921415120549257, 0.005089247688068193, 0.0029581945481754095]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,4.652220337903227e-05,True,False,False,4.652220337903227e-05,2.005072487246685,0.0
CamB,core,all_0.10,True,9.0,7.0,2.0,5.0,7.849182192703081,1.1213117418147258,2.1334888482793533,9.982671040982435,1845.913883900665,9999.999478770882,1762.3062110616672,10303.91873778656,0.38354296240967267,0.7,0.9547066233326532,3.207814254397715,61.59123272643062,-1.1515598600562655,0.0,-0.5853297907780205,-0.6817534547138768,True,False,1.1515598600562655,True,2.459420286924133e-07,7.0,5.0,0.15067338532802843,True,33.81143235523869,16.905716177619347,2.0,"[7.520729763866665, 9.21034031985327, -1.1515598600562655, -0.5853297907780205, -0.6817534547138768]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,0.0019082318253597732,True,False,False,0.0019082318253597732,9.982671040982435,0.0
CamB,nfw,all_0.10,True,9.0,7.0,2.0,5.0,8.632629121719042,1.2332327316741487,1.5007152292347519,10.133344350953793,2122.1028508970307,0.0023685659627838843,2045.204702384148,0.002423817889595659,0.3973216172074886,0.7,0.9637632320787952,3.238244459784752,62.33138594777248,-0.9982780983558305,0.0,-0.46829053928941605,-0.5337228104455032,False,False,0.9982780983558305,True,2.536982278557766e-05,7.0,7.0,4.6924039764917325e-08,True,44.07737597645442,22.03868798822721,2.0,"[7.660162786848094, -6.045470585963411, -0.9982780983558305, -0.46829053928941605, -0.5337228104455032]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.0,6.536700205923707e-17,True,False,False,6.536700205923707e-17,10.133344350953793,0.0
D631-7,core,all_0.10,True,16.0,12.0,4.0,5.0,5.309851522712238,0.4424876268926865,0.8233393848974412,6.133190907609679,3.939109246808638,81.0512716447981,3.9224025067998323,82.42862381901051,0.4234755495840834,0.7,0.9957587517984323,7.687257563883898,57.44170595767751,-0.7214166401936372,0.0,-0.18190242286723707,-0.5194313474408281,False,False,0.7214166401936372,True,1.8174659688918844e-05,7.0,7.0,4.638245343357994e-11,True,7.391819097050381,1.8479547742625952,2.0,"[1.3709546182598287, 4.39508193769214, -0.7214166401936372, -0.18190242286723707, -0.5194313474408281]","[""log_L_catalogue"", ""log_excess_A_catalogue"", ""disk_pull"", ""distance_pull"", ""inclination_pull""]",,Original admissible row retained unchanged,,0.01,1.6153539227342026,1.2211875925488143e-07,True,False,False,1.2211875925488143e-07,6.133190907609679,0.0
