tau,E_s_over_E0,E_a_over_E0,E_over_E0,z,virial_over_E0,virial_over_E,numerical_logZ_derivative,BKM_speed_squared,D_to_uniform,entropy_lower_bound,D_to_reference,cone_direct_over_E0,cone_closed_over_E0,cone_partition_part_over_E0,cone_radial_part_over_E0
-4.3999999999999995e-01,3.3182632934526513e-01,5.3427060393170078e-02,3.8525338973843526e-01,1.3868031227303140e-01,8.2393383987004043e-01,2.1386803122730309e+00,2.1386803122731002e+00,1.1944808326088591e-01,1.6449503397616938e-01,1.6449503397616977e-01,1.2834668618578907e-02,2.5221572071874698e-01,2.5221572071874698e-01,4.9445995914770445e-03,2.4727112112726990e-01
-4.3000000000000016e-01,3.3852966585419891e-01,5.5054156617950448e-02,3.9358382247214935e-01,1.3987911462455033e-01,8.4222180156224924e-01,2.1398791146245504e+00,2.1398791146243861e+00,1.2031294791640224e-01,1.6279774174552053e-01,1.6279774174552056e-01,1.2313196802878977e-02,2.4426080285608331e-01,2.4426080285608331e-01,4.8462750645289565e-03,2.3941452779155437e-01
-4.1999999999999993e-01,3.4536841874326374e-01,5.6730805299954092e-02,4.0209922404321785e-01,1.4108658238508970e-01,8.6092925338638970e-01,2.1410865823850895e+00,2.1410865823851082e+00,1.2118115865598499e-01,1.6110025548078061e-01,1.6110025548078077e-01,1.1800030239744793e-02,2.3631048953449851e-01,2.3631048953449851e-01,4.7447830030878874e-03,2.3156570653141051e-01
-4.1000000000000014e-01,3.5234532360479931e-01,5.8458515536171853e-02,4.1080383914097118e-01,1.4230274882146673e-01,8.8006619381811424e-01,2.1423027488214670e+00,2.1423027488216193e+00,1.2205267649932128e-01,1.5940270205500873e-01,1.5940270205500892e-01,1.1295328431302404e-02,2.2836902139360193e-01,2.2836902139360182e-01,4.6401642839371910e-03,2.2372885710966472e-01
-3.9999999999999991e-01,3.5946317129377731e-01,6.0238842382440441e-02,4.1970201367621779e-01,1.4352764680541213e-01,8.9964286973487595e-01,2.1435276468054121e+00,2.1435276468054023e+00,1.2292746140791301e-01,1.5770520988678194e-01,1.5770520988678230e-01,1.0799252037684514e-02,2.2044083842983198e-01,2.2044083842983198e-01,4.5324678264131888e-03,2.1590837060341861e-01
-3.9000000000000012e-01,3.6672480904417870e-01,6.2073388253096974e-02,4.2879819729727564e-01,1.4476130880294480e-01,9.1966978284764833e-01,2.1447613088029449e+00,2.1447613088028579e+00,1.2380547227660325e-01,1.5600790893901118e-01,1.5600790893901095e-01,1.0311962865422339e-02,2.1253058739214137e-01,2.1253058739214137e-01,4.4217510872895478e-03,2.0810883630485177e-01
-3.7999999999999989e-01,3.7413314160792749e-01,6.3963804363260809e-02,4.3809694597118826e-01,1.4600376686366454e-01,9.4015769630563739e-01,2.1460037668636649e+00,2.1460037668636818e+00,1.2468666692528522e-01,1.5431093071733470e-01,1.5431093071733445e-01,9.8336238553399825e-03,2.0464312943266960e-01,2.0464312943266960e-01,4.3080805788538682e-03,2.0033504885381581e-01
-3.7000000000000011e-01,3.8169113241682739e-01,6.5911792215037790e-02,4.4760292463186524e-01,1.4725505260996113e-01,9.6111764147876810e-01,2.1472550526099607e+00,2.1472550526099217e+00,1.2557100209079872e-01,1.5261440826809469e-01,1.5261440826809483e-01,9.3643990699444797e-03,1.9678354802099041e-01,1.9678354802099052e-01,4.1915324111270677e-03,1.9259201560986328e-01
-3.5999999999999988e-01,3.8940180476797737e-01,6.7919105128987856e-02,4.5732090989696517e-01,1.4851519722614498e-01,9.8256092492291836e-01,2.1485151972261454e+00,2.1485151972262435e+00,1.2645843341902424e-01,1.5091847617587678e-01,1.5091847617587692e-01,8.9044536803049787e-03,1.8895715713078431e-01,1.8895715713078443e-01,4.0721928592124534e-03,1.8488496427157197e-01
-3.5000000000000009e-01,3.9726824303312752e-01,6.9987549822231057e-02,4.6725579285535862e-01,1.4978423144749767e-01,1.0044991355329482e+00,2.1497842314474975e+00,2.1497842314476174e+00,1.2734891545718013e-01,1.4922327056061080e-01,1.4922327056061113e-01,8.4539539524146126e-03,1.8116950970810941e-01,1.8116950970810941e-01,3.9501589567981828e-03,1.7721935075131112e-01
-3.3999999999999986e-01,4.0529359389247177e-01,7.2118988034615694e-02,4.7741258192708746e-01,1.5106218554924894e-01,1.0269441518887907e+00,2.1510621855492493e+00,2.1510621855493164e+00,1.2824240164633324e-01,1.4752892907422782e-01,1.4752892907422782e-01,8.0130672330355618e-03,1.7342640643072382e-01,1.7342640643072382e-01,3.8255391168788501e-03,1.6960086731384505e-01
-3.3000000000000007e-01,4.1348106759335934e-01,7.4315338204409123e-02,4.8779640579776851e-01,1.5234908933547761e-01,1.0499081497999461e+00,2.1523490893354773e+00,2.1523490893353978e+00,1.2913884431412828e-01,1.4583559089685871e-01,1.4583559089685885e-01,7.5819619350111847e-03,1.6573390476824923e-01,1.6573390476824923e-01,3.6984537807939499e-03,1.6203545098745531e-01
-3.1999999999999984e-01,4.2183393923443901e-01,7.6578577195022451e-02,4.9841251642946149e-01,1.5364497212794281e-01,1.0734036100539455e+00,2.1536449721279429e+00,2.1536449721278328e+00,1.3003819466774649e-01,1.4414339673257637e-01,1.4414339673257645e-01,7.1608075220531558e-03,1.5809832835327620e-01,1.5809832835327620e-01,3.5690360967335299e-03,1.5452929225654266e-01
-3.1000000000000005e-01,4.3035555007573956e-01,7.8910742074320223e-02,5.0926629215005981e-01,1.5494986275484432e-01,1.0974433263744399e+00,2.1549498627548442e+00,2.1549498627549122e+00,1.3094040278709923e-01,1.4245248880466455e-01,1.4245248880466468e-01,6.7497744929872691e-03,1.5052627667386387e-01,1.5052627667386376e-01,3.4374326288926765e-03,1.4708884404497113e-01
-2.9999999999999982e-01,4.3904930887522131e-01,8.1313931948119866e-02,5.2036324082334118e-01,1.5626378953951753e-01,1.1220404135948023e+00,2.1562637895395178e+00,2.1562637895394716e+00,1.3184541761826690e-01,1.4076301085041371e-01,1.4076301085041371e-01,6.3490343654594508e-03,1.4302463509821839e-01,1.4302463509821828e-01,3.3038040985092455e-03,1.3972083099970911e-01
-2.9000000000000004e-01,4.4791869325232159e-01,8.3790309849527789e-02,5.3170900310184943e-01,1.5758678028906287e-01,1.1472083160532267e+00,2.1575867802890629e+00,2.1575867802890540e+00,1.3275318696718949e-01,1.3907510811543189e-01,1.3907510811543189e-01,5.9587596590955152e-03,1.3560058524271490e-01,1.3560058524271479e-01,3.1683261580611926e-03,1.3243225908465361e-01
-2.7999999999999980e-01,4.5696725107905206e-01,8.6342104685815990e-02,5.4330935576486805e-01,1.5891886228291435e-01,1.1729608162155520e+00,2.1589188622829143e+00,2.1589188622828472e+00,1.3366365749361847e-01,1.3738892734746655e-01,1.3738892734746655e-01,5.5791238781099164e-03,1.2826161569477756e-01,1.2826161569477756e-01,3.0311901999482910e-03,1.2523042549482932e-01
-2.7000000000000002e-01,4.6619860189919171e-01,8.8971613244588230e-02,5.5517021514377984e-01,1.6026006226134820e-01,1.1993120435321480e+00,2.1602600622613486e+00,2.1602600622613508e+00,1.3457677470533702e-01,1.3570461678972856e-01,1.3570461678972850e-01,5.2103014933586184e-03,1.2101553310254010e-01,1.2101553310254021e-01,2.8926042010318617e-03,1.1812292890150844e-01
-2.5999999999999979e-01,4.7561643837615569e-01,9.1681202261044772e-02,5.6729764063720045e-01,1.6161040641393565e-01,1.2262764835354458e+00,2.1616104064139359e+00,2.1616104064139106e+00,1.3549248295265820e-01,1.3402232617371157e-01,1.3402232617371160e-01,4.8524679238326207e-03,1.1387047364358394e-01,1.1387047364358382e-01,2.7527936044579402e-03,1.1111768003912603e-01
-2.5000000000000000e-01,4.8522452777010672e-01,9.4473310548202946e-02,5.7969783831830968e-01,1.6296992036794183e-01,1.2538689871848223e+00,2.1629699203679418e+00,2.1629699203678334e+00,1.3641072542320853e-01,1.3234220671150182e-01,1.3234220671150182e-01,4.5057995175898646e-03,1.0683491488548480e-01,1.0683491488548480e-01,2.6120022402425272e-03,1.0422291264524230e-01
-2.3999999999999977e-01,4.9502671344491289e-01,9.7350451191994411e-02,5.9237716463690737e-01,1.6433862917667422e-01,1.2821047804658092e+00,2.1643386291766742e+00,2.1643386291765134e+00,1.3733144413700579e-01,1.3066441108756660e-01,1.3066441108756693e-01,4.1704735321142911e-03,9.9917688051298859e-02,9.9917688051298637e-02,2.4704932861471319e-03,9.7447194765151623e-02
-2.2999999999999998e-01,5.0502691640554076e-01,1.0031521381321112e-01,6.0534213021875183e-01,1.6571655730778284e-01,1.3109994742507149e+00,2.1657165573077832e+00,2.1657165573077166e+00,1.3825457994183918e-01,1.2898909345002413e-01,1.2898909345002410e-01,3.8466681141107305e-03,9.3127990703583685e-02,9.3127990703583796e-02,2.3285502704403385e-03,9.0799440433143364e-02
-2.1999999999999975e-01,5.1522913686651328e-01,1.0337026689833993e-01,6.1859940376485312e-01,1.6710372863151651e-01,1.3405690744280465e+00,2.1671037286315169e+00,2.1671037286315569e+00,1.3918007250896100e-01,1.2731640940137373e-01,1.2731640940137365e-01,3.5345622787173580e-03,8.6475399860976965e-02,8.6475399860976965e-02,2.1864781181842982e-03,8.4288921742792677e-02
-2.0999999999999996e-01,5.2563745585204558e-01,1.0651836020137946e-01,6.3215581605342508e-01,1.6850016640893695e-01,1.3708299923082294e+00,2.1685001664089367e+00,2.1685001664090384e+00,1.4010786032909750e-01,1.2564651598869708e-01,1.2564651598869742e-01,3.2343358881454648e-03,7.9969885561846921e-02,7.9969885561846810e-02,2.0446042427614756e-03,7.7925281319085382e-02
-1.9999999999999973e-01,5.3625603682851175e-01,1.0976232721880537e-01,6.4601836404731705e-01,1.6990589328009556e-01,1.4017990553134396e+00,2.1699058932800956e+00,2.1699058932800468e+00,1.4103788070878834e-01,1.2397957169331175e-01,1.2397957169331159e-01,2.9461696297370665e-03,7.3621824889995358e-02,7.3621824889995358e-02,1.9032796844086295e-03,7.1718545205586848e-02
-1.8999999999999995e-01,5.4708912736988469e-01,1.1310508773990745e-01,6.6019421510979204e-01,1.7132093125217368e-01,1.4334935179594919e+00,2.1713209312521742e+00,2.1713209312521955e+00,1.4197006976706164e-01,1.2231573641987116e-01,1.2231573641987095e-01,2.6702449934329561e-03,6.7442016477904598e-02,6.7442016477904598e-02,1.7628802975903223e-03,6.5679136180314290e-02
-1.8000000000000016e-01,5.5814106085682469e-01,1.1654965047479789e-01,6.7469071133162251e-01,1.7274530168759306e-01,1.4659310731380431e+00,2.1727453016875935e+00,2.1727453016878218e+00,1.4290436243245552e-01,1.2065517148491543e-01,1.2065517148491542e-01,2.4067442486616700e-03,6.1441695503529514e-02,6.1441695503529514e-02,1.6238079891228335e-03,5.9817887514406642e-02
-1.6999999999999993e-01,5.6941625821008779e-01,1.2009911576245323e-01,6.8951537397254092e-01,1.7417902529209744e-01,1.4991298637075354e+00,2.1741790252920978e+00,2.1741790252919797e+00,1.4384069244039233e-01,1.1899803960485529e-01,1.1899803960485542e-01,2.1558504206329702e-03,5.5632549197178194e-02,5.5632549197178083e-02,1.4864920090116021e-03,5.4146057188166563e-02
-1.6000000000000014e-01,5.8091922965895260e-01,1.2375667836122813e-01,7.0467590802018065e-01,1.7562212210280922e-01,1.5331084944015896e+00,2.1756221221028094e+00,2.1756221221026864e+00,1.4477899233091518e-01,1.1734450488338911e-01,1.1734450488338896e-01,1.9177472660407112e-03,5.0026732875564806e-02,5.0026732875564806e-02,1.3513902960504572e-03,4.8675342579514336e-02
-1.4999999999999991e-01,5.9265457654537435e-01,1.2752563032435468e-01,7.2018020686972894e-01,1.7707461147626677e-01,1.5678860440638127e+00,2.1770746114762671e+00,2.1770746114761024e+00,1.4571919344679593e-01,1.1569473279834645e-01,1.1569473279834622e-01,1.6926192481739287e-03,4.4636886520699304e-02,4.4636886520699304e-02,1.2189908803015850e-03,4.3417895640397663e-02
-1.4000000000000012e-01,6.0462699316458013e-01,1.3140936396301131e-01,7.3603635712759152e-01,1.7853651207644294e-01,1.6034820782181942e+00,2.1785365120764428e+00,2.1785365120762603e+00,1.4666122593202108e-01,1.1404889018795294e-01,1.1404889018795311e-01,1.4806515114287322e-03,3.9476151921861047e-02,3.9476151921861047e-02,1.0898133446474664e-03,3.8386338577213519e-02
-1.2999999999999989e-01,6.1684126864285316e-01,1.3541137489963298e-01,7.5225264354248622e-01,1.8000784186275195e-01,1.6399166619846053e+00,2.1800078418627518e+00,2.1800078418628224e+00,1.4760501873066645e-01,1.1240714523651189e-01,1.1240714523651205e-01,1.2820298552271049e-03,3.4558190399515243e-02,3.4558190399515243e-02,9.6441034769498052e-04,3.3593780051820343e-02
-1.2000000000000011e-01,6.2930228885324258e-01,1.3953526521420617e-01,7.6883755406744869e-01,1.8148861807804592e-01,1.6772103733491035e+00,2.1814886180780459e+00,2.1814886180781858e+00,1.4855049958616709e-01,1.1076966745949350e-01,1.1076966745949332e-01,1.0969407073329190e-03,2.9897201130658635e-02,2.9897201130658746e-02,8.4336921038285855e-04,2.9053831920275996e-02
-1.0999999999999988e-01,6.4201503836998297e-01,1.4378474668638527e-01,7.8579978505636827e-01,1.8297885723660648e-01,1.7153843167991218e+00,2.1829788572366065e+00,2.1829788572365776e+00,1.4949759504099208e-01,1.0913662768803156e-01,1.0913662768803167e-01,9.2557109657074102e-04,2.5507940095728543e-02,2.5507940095728543e-02,7.2731356873967541e-04,2.4780626526988980e-02
-1.0000000000000009e-01,6.5498460246238532e-01,1.4816364413634353e-01,8.0314824659872897e-01,1.8447857511213547e-01,1.7544601373338011e+00,2.1844785751121352e+00,2.1844785751121143e+00,1.5044623043673166e-01,1.0750819805282291e-01,1.0750819805282302e-01,7.6810862494560653e-04,2.1405739667890833e-02,2.1405739667890833e-02,6.1690509532242460e-04,2.0788834572568304e-02
-8.9999999999999858e-02,6.6821616912901782e-01,1.5267589886737071e-01,8.2089206799638847e-01,1.8598778672574823e-01,1.7944600348601476e+00,2.1859877867257480e+00,2.1859877867258075e+00,1.5139632991460583e-01,1.0588455196741992e-01,1.0588455196741989e-01,6.2474143915895036e-04,1.7606528866198401e-02,1.7606528866198512e-02,5.1284529195423070e-04,1.7093683574244345e-02
-8.0000000000000071e-02,6.8171503117296894e-01,1.5732557221331067e-01,8.3904060338627962e-01,1.8750650633397384e-01,1.8354067789858699e+00,2.1875065063339738e+00,2.1875065063341217e+00,1.5234781641640127e-01,1.0426586411091560e-01,1.0426586411091560e-01,4.9565820152471657e-04,1.4126854294850721e-02,1.4126854294850721e-02,4.1587735648065634e-04,1.3710976938369979e-02
-6.9999999999999840e-02,6.9548658831904486e-01,1.6211684919403752e-01,8.5760343751308232e-01,1.8903474741676801e-01,1.8773237242202021e+00,2.1890347474167680e+00,2.1890347474167946e+00,1.5330061168584674e-01,1.0265231041001882e-01,1.0265231041001882e-01,3.8104806028678960e-04,1.0983901791503881e-02,1.0983901791503881e-02,3.2678812635964297e-04,1.0657113665144213e-02
-6.0000000000000053e-02,7.0953634937372589e-01,1.6705404228225440e-01,8.7659039165598029e-01,1.9057252266554059e-01,1.9202348255942150e+00,2.1905725226655406e+00,2.1905725226655628e+00,1.5425463627043262e-01,1.0104406802051100e-01,1.0104406802051116e-01,2.8110061933259677e-04,8.1955188083666641e-03,8.1955188083666641e-03,2.4641010199549963e-04,7.9491087063712218e-03
-4.9999999999999822e-02,7.2386993442876790e-01,1.7214159528501166e-01,8.9601152971377951e-01,1.9211984397120457e-01,1.9641646547125708e+00,2.1921198439712049e+00,2.1921198439711933e+00,1.5520980952368457e-01,9.9441315308084588e-02,9.9441315308084421e-02,1.9600590730962410e-04,5.7802375505922043e-03,5.7802375505923154e-03,1.7562355284143357e-04,5.6046139977509180e-03
-4.0000000000000036e-02,7.3849307710930856e-01,1.7738408734343147e-01,9.1587716445274014e-01,1.9367672241224942e-01,2.0091384162489114e+00,2.1936767224122491e+00,2.1936767224123206e+00,1.5616604960789790e-01,9.7844231828556116e-02,9.7844231828556311e-02,1.2595434614141431e-04,3.7572988973033628e-03,3.7572988973033628e-03,1.1535870939449748e-04,3.6419401879088653e-03
-2.9999999999999805e-02,7.5341162686739915e-01,1.8278623705424576e-01,9.3619786392164484e-01,1.9524316824284496e-01,2.0551819648975354e+00,2.1952431682428450e+00,2.1952431682426448e+00,1.5712327349734109e-01,9.6252998307456650e-02,9.6252998307456622e-02,7.1136718948124414e-05,2.1466771314293531e-03,2.1466771314294641e-03,6.6598044325628469e-05,2.0800790871038366e-03
-2.0000000000000018e-02,7.6863155132185845e-01,1.8835290671684973e-01,9.5698445803870813e-01,1.9681919088097796e-01,2.1023218227942664e+00,2.1968191908809782e+00,2.1968191908809125e+00,1.5808139698193513e-01,9.4667796618987943e-02,9.4667796618987887e-02,3.1744137369031731e-05,9.6910550540640905e-04,9.6910550540652007e-04,3.0378646096009135e-05,9.3872685931040145e-04
-9.9999999999997868e-03,7.8415893864540465e-01,1.9408910670970178e-01,9.7824804535510634e-01,1.9840479889663054e-01,2.1505851974199146e+00,2.1984047988966307e+00,2.1984047988965152e+00,1.5904033467141812e-01,9.3088809764350786e-02,9.3088809764350605e-02,7.9680082936566844e-06,2.4610267069491432e-04,2.4610267069502534e-04,7.7946885386429275e-06,2.3830798215640492e-04
0.0000000000000000e+00,8.0000000000000004e-01,2.0000000000000001e-01,1.0000000000000000e+00,2.0000000000000001e-01,2.2000000000000002e+00,2.2000000000000002e+00,2.2000000000000872e+00,1.6000000000000003e-01,9.1516221849435656e-02,9.1516221849435780e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00
1.0000000000000231e-02,8.1616107202140498e-01,2.0609090679070352e-01,1.0222519788121085e+00,2.0160480102976974e-01,2.2505948644149205e+00,2.2016048010297697e+00,2.2016048010295965e+00,1.6096030523151669e-01,8.9950218061879014e-02,8.9950218061879000e-02,8.0320077047923641e-06,2.5396983204117873e-04,2.5396983204117873e-04,8.2107357700580963e-06,2.4575909627111425e-04
2.0000000000000018e-02,8.3264861935391066e-01,2.1236730930907194e-01,1.0450159286629825e+00,2.0321920794143258e-01,2.3023991666350372e+00,2.2032192079414328e+00,2.2032192079415398e+00,1.6192116146508936e-01,8.8390984647478521e-02,8.8390984647478493e-02,3.2256118527567140e-05,1.0320546697182298e-03,1.0320546697182298e-03,3.3708157658148814e-05,9.9834651206009983e-04
3.0000000000000249e-02,8.4946923723628798e-01,2.1883485674104222e-01,1.0683040939773303e+00,2.0484322579567496e-01,2.3554430446957024e+00,2.2048432257956745e+00,2.2048432257958015e+00,1.6288247864129710e-01,8.6838708885969312e-02,8.6838708885969479e-02,7.2864575872631440e-05,2.3591973635412877e-03,2.3591973635413988e-03,7.7841524710653971e-05,2.2813558388306010e-03
4.0000000000000036e-02,8.6662965413996695e-01,2.2549937031587516e-01,1.0921290244558421e+00,2.0647685874682359e-01,2.4097574192275597e+00,2.2064768587468238e+00,2.2064768587467229e+00,1.6384416554886785e-01,8.5293579066159517e-02,8.5293579066159669e-02,1.3004974323331270e-04,4.2612723132602337e-03,4.2612723132603447e-03,1.4203109920813057e-04,4.1192412140522716e-03
5.0000000000000266e-02,8.8413673446051844e-01,2.3236684854565681e-01,1.1165035830061751e+00,2.0812011003136355e-01,2.4653740145580070e+00,2.2081201100313637e+00,2.2081201100313601e+00,1.6480612983189669e-01,8.3755784460420105e-02,8.3755784460419924e-02,2.0400406741975449e-04,6.7651177217258329e-03,6.7651177217258329e-03,2.2777127222198921e-04,6.5373464495037670e-03
6.0000000000000053e-02,9.0199748126350054e-01,2.3944347262436208e-01,1.1414409538878625e+00,2.0977298195652921e-01,2.5223253804000874e+00,2.2097729819565295e+00,2.2097729819565286e+00,1.6576827799759486e-01,8.2225515298534349e-02,8.2225515298534224e-02,2.9492004121830021e-04,9.8985689361428264e-03,9.8985689361428264e-03,3.3663381316886430e-04,9.5619351229738747e-03
