galaxy,r_kpc,Vbar2_kms2,Vbar_kms,Vcore_kms,Vnfw_kms
CamB,1.2384962406015037,189.00989047545596,13.748086793276219,15.566973041923053,14.663062990516249
CamB,1.2425814536340851,189.0595802487189,13.749893826816225,15.57988059642734,14.667679590487868
CamB,1.2466666666666666,189.11074123123907,13.751754114702571,15.592861847870605,14.672344867031645
CamB,1.250751879699248,189.16328801501166,13.753664530408312,15.605913875947037,14.677055864155097
CamB,1.2548370927318295,189.21713519203186,13.755621948571859,15.619033769123055,14.681809629213596
CamB,1.258922305764411,189.27219735429492,13.757623245106508,15.632218624729802,14.686603212993948
CamB,1.2630075187969925,189.32838909379603,13.759665297302694,15.645465549049206,14.69143366979175
CamB,1.267092731829574,189.3856250025304,13.76174498392302,15.658771657393675,14.69629805748251
CamB,1.2711779448621554,189.4438196724932,13.763859185290046,15.672134074179539,14.701193437586639
CamB,1.2752631578947369,189.50288769567965,13.766004783366874,15.685549932994293,14.706116875328279
CamB,1.2793483709273183,189.56274366408502,13.768178661830511,15.699016376657795,14.711065439688051
CamB,1.2834335839598998,189.62330216970446,13.770377706138072,15.712530557277413,14.716036203449729
CamB,1.2875187969924813,189.68447780453312,13.772598803585804,15.726089636297317,14.721026243240912
CamB,1.2916040100250628,189.7461851605663,13.774838843360975,15.739690784541922,14.72603263956771
CamB,1.295689223057644,189.8083388297992,13.777094716586628,15.753331182253632,14.731052476843487
CamB,1.2997744360902255,189.87085340422698,13.77936331635925,15.76700801912493,14.736082843411694
CamB,1.303859649122807,189.93364347584483,13.781641537779338,15.780718494324953,14.74112083156287
CamB,1.3079448621553884,189.99662363664802,13.783926277974938,15.794459816520593,14.746163537545806
CamB,1.3120300751879699,190.05970847863173,13.786214436118122,15.808229203892255,14.751208061572925
CamB,1.3161152882205513,190.12281259379114,13.78850291343448,15.822023884144343,14.756251507819941
CamB,1.3202005012531328,190.18585057412145,13.790788613205608,15.835841094510572,14.761290984419825
CamB,1.3242857142857143,190.24873701161792,13.793068440764655,15.849678081754178,14.766323603451092
CamB,1.3283709273182958,190.3113864982757,13.795339303484917,15.863532102163145,14.771346480920501
CamB,1.3324561403508772,190.37371362609002,13.797598110761525,15.877400421540514,14.776356736740174
CamB,1.3365413533834587,190.4356329870561,13.799841773986255,15.891280315189874,14.781351494699166
CamB,1.3406265664160402,190.49705917316913,13.802067206515447,15.9051690678961,14.786327882429559
CamB,1.3447117794486216,190.55790677642435,13.804271323631115,15.919063973901464,14.791283031367094
CamB,1.348796992481203,190.61809038881688,13.806451042495203,15.932962336877164,14.796214076706374
CamB,1.3528822055137844,190.67752460234198,13.80860328209707,15.946861469890383,14.801118157350706
CamB,1.3569674185463658,190.73612400899486,13.810724963194179,15.960758695366946,14.80599241585658
CamB,1.3610526315789473,190.79380320077075,13.81281300824603,15.974651345049656,14.810833998372845
CamB,1.3651378446115288,190.85047676966477,13.81486434134135,15.988536759952398,14.815640054574615
CamB,1.3692230576441102,190.9060593076722,13.816875888118565,16.0024122903101,14.820407737591921
CamB,1.3733082706766917,190.96046540678822,13.818844575679554,16.01627529552461,14.825134203933166
CamB,1.3773934837092732,191.01360965900807,13.820767332496704,16.030123144106554,14.829816613403388
CamB,1.3814786967418546,191.06540665632687,13.822641088313292,16.043953213613307,14.834452129017384
CamB,1.385563909774436,191.1157709907399,13.824462774037185,16.05776289058308,14.839037916907706
CamB,1.3896491228070176,191.16461725424233,13.826229321627872,16.071549570465287,14.843571146227564
CamB,1.393734335839599,191.21186003882946,13.827937663976847,16.085310657547115,14.848048989048655
